text,label,text_label
Being a hoe ain't cute #ijs,1,OFFENSIVE
"Dont you talk when im talking, you better mute it hoe",1,OFFENSIVE
@Julian_jval I totally think the something when bitches come across mine saying we are similar. Uh no ,1,OFFENSIVE
RT @MA_OTL: Luv n hip hop checks drying up bitches turning to insurance scams! http://t.co/JrJtHV25t2,1,OFFENSIVE
I dont hide bitch im high when im in public,1,OFFENSIVE
Alex Smith saw his career leave with that fumble and reeled that bitch back in with everything he had.,1,OFFENSIVE
"RT @NikoWavy: A lot of bitches like to gamble, but not with money. They put their emotions, feelings and heart on the line.",1,OFFENSIVE
"RT @jusangel_: Bae will always be bae . Even when bae is not bae, that's still bae . Therefore , you hoes can move around please ",1,OFFENSIVE
Don't trust a bitch who's nail polish is chipping off.,1,OFFENSIVE
Your bitch only wanna fuck when you doing something that has nothing to do with her.Like playing video games or watching the game.,1,OFFENSIVE
@USER @USER @USER @USER You are as nasty as he is,1,OFFENSIVE
@USER Don't care. Let them (NFL) die on the field kneeling,1,OFFENSIVE
Vandalize that pussy.It's on.,1,OFFENSIVE
If the servers for black ops 2 acts gay today this is my bitch fo the nite http://t.co/8rbDhEIa,1,OFFENSIVE
@USER Then I see like this and lust over the girl with the long blond hair and the bare midriff and micro-mini and realize she is now 48 years older and could be a great grandmother today!   People wonder why I love legs until I show them what I grew up with. URL,1,OFFENSIVE
 RT @MREEUH: when you're trying to relax but your pussy is shooting out light beams http://t.co/5eHbmr8TKo,1,OFFENSIVE
Back in this bitch again....,1,OFFENSIVE
@vinyldanyl @BleedingLSD hes a lyin ass bitch lmao http://t.co/1YiMFtRTZw,1,OFFENSIVE
@USER She is a piece of garbage! I can't believe the hatred those bitches on the View have for Trump! And ABC let's them spew this garbage on a daily basis. Disgusting! Boycott the View! Boycott ABC too! I have and damn proud of it!,1,OFFENSIVE
RT @Ilovebamf: @KibaBJJ @Savage_530 you bitch Benito I thought I was the only one,1,OFFENSIVE
@CallMeRenee_ my bad bitch im logged in on everybody shit,1,OFFENSIVE
@CSalazar_04 press start bitch ,1,OFFENSIVE
This niggah @wherzdaBUDD is a fool,1,OFFENSIVE
"All you pussies is losers, all my niggas is winnin",1,OFFENSIVE
@USER Eric Holder should be in PRISON !!,1,OFFENSIVE
"all the money n the pussy I want, I need that there",1,OFFENSIVE
@valeriemaria2 @assholee813 bitch wea ur clothes,1,OFFENSIVE
When you see @MARGIEFAYE about to fight a bitch .... http://t.co/KZoNqkfVtB,1,OFFENSIVE
@USER If you ain't hyping me up like the nigga in the back ima have to throw the whole friend away,1,OFFENSIVE
RT @NoHoesNextDoor: Mimi so proud to be a hoe,1,OFFENSIVE
Only we would cut our best tight end and resign a trash nigga who can't make a play to save his life,1,OFFENSIVE
RT @xochinadoll: You hoes are lost.,1,OFFENSIVE
"@1SonofYahweh he aint a real nigger, oh my bad a real nigga, but praise the sonsof satan for having not a realnigger qualitaties. Im hating?",1,OFFENSIVE
But she can shade the shit out a bitch RT @axolROSE: #YourWifeCantRead,1,OFFENSIVE
Chances @USER got @USER  s Mario Cart penis confused with one of the few thousand she's had since then. Can you remember what a specific slice of pizza   you at 15 years ago looks like? Dems like ancient memory based accusations #ConfirmKavanaughNow #MAGA,1,OFFENSIVE
"@SideHoeNextDoor with your height, yeah. Chunky bitch",1,OFFENSIVE
@yeaThtsMyBitch trash,1,OFFENSIVE
"@USER BBC stop with your blatant and biassed backing of the Conservatives. Theresa May didn't hit back she was out on her feet and her responses were scripted, robotic to say the least. She is the worst"" leader along with the worst government the country has ever had.""",1,OFFENSIVE
"""@XoXo__Angiee: Bruno fag boy"" you love me.",1,OFFENSIVE
RT @SheeeRatchet: When you and your boys discover a hoe https://t.co/QHoHalWQJ2,1,OFFENSIVE
RT @NikoWavy: FACTS RT @iDntWearCondoms: Your pussy not that good if 10 niggas had it but none of them are still with u ,1,OFFENSIVE
"I heard rumors of a vile, hideous, traitorous bitch named Pelosi parading around w/ illegal aliens while Vets get the shaft. #bloodboiling",1,OFFENSIVE
"Keep doing your thing kid, people why soon realize your a lying faggot",1,OFFENSIVE
100 mile dead zone radius around Philly...gotta go to NY or DC RT @CeeRoss The tri state needs better bitches,1,OFFENSIVE
RT @JazzRiley: If a hoe give my lil Sista a eye like that she betta call me so we can go jump the bitch ,1,OFFENSIVE
"RT @omfgarsal: hoes be like ""i'm a virgin"". http://t.co/NriPMCPnge",1,OFFENSIVE
@USER @USER Sorry to say but you are ignorant and should not tweet something without some research. Some of the ones that were arrested were seniors. They are all people that care enough about what is happening to go out to have their voices heard.,1,OFFENSIVE
Salute a real nicca http://t.co/3fOYAYwLWS,1,OFFENSIVE
It's hilarious seeing chicks cry and whine through song lyrics on here because they got with a little scene fag instead of a real man ,1,OFFENSIVE
@YoungRecklesss_ the fuck das wat bitches wit uh fuckd up mouf do ,1,OFFENSIVE
@USER This is a premeditated attack by Democratic liberals and she is being rehearsed. Enough of the scam show. Vote Kavanaugh to SC.,1,OFFENSIVE
 @B_Davis0529: SMDH Eagles fans. You a bitch! RT @MikeMiss975: Hey Giants fans: Victor Cruz is over. Dance to that. Hey watch it,1,OFFENSIVE
Poof. Vamoose son of a bitch,1,OFFENSIVE
' These niggahs bitches call they momma tell her come and get'emm ! It's either that it shoot him or shoot whoever with him .,1,OFFENSIVE
"RT @lnsaneTweets: once i take my bra off, don t ask me to do shit for u bitch bc once that bra comes off, i am clocked out of lifei am do ",1,OFFENSIVE
RT @Goldie_Brim: Smack a bitch no filter,1,OFFENSIVE
@InnerSlutty I got u bitch,1,OFFENSIVE
@kayysavage bitch and if they wasnt ,1,OFFENSIVE
RT @TerryWigley_: @wagggggie iPhone 5 bitch,1,OFFENSIVE
All I want is a 100 million dollars and a bad bitch,1,OFFENSIVE
RT @_getMEAUXmoney: @100046729: @_getMEAUXmoney: Nobody cares about KIRK Bosley no I care bout my cousin hoe http://t.co/k1OLU522FT,1,OFFENSIVE
" @BlizzyLC: @Vice504fly u need to be in someone's church negro! ur absolutely right, but I work Sunday's but still no excuse.",1,OFFENSIVE
My nigga so stiff but his bitch even stiffer .... Me that is ,1,OFFENSIVE
 @GiantRaiderKing: @nomaambundy92 fag but Tony :(,1,OFFENSIVE
"One big school, full of fake bitches.",1,OFFENSIVE
My pussy ass car won't start.... It's scared of the cold....,1,OFFENSIVE
On this 2k14 Online hitting on these niggah ,1,OFFENSIVE
"@TripleCz_3G @OffsetYRN lmao take off thru, quavo can't do shit but make hooks, offset da only 1 solid but I kno niccas been tellin him dat",1,OFFENSIVE
Ion fight but it aint no pussy in my heart nigga ion fear nobody but god loose win or draw,1,OFFENSIVE
Dwight could've had me instead of that ugly young hoe ,1,OFFENSIVE
@USER We are playing Clue based on a high school party in the 80s when a federal judge was in his teens. Does anyone really take this seriously?,1,OFFENSIVE
@imgorejess by not being an unloyal retard,1,OFFENSIVE
Even bitches with bad attitudes bumpin to our tunes.. They high maintenance.,1,OFFENSIVE
@NyJusDntGAF no one cares nigger,1,OFFENSIVE
RT @VersaceTweetGod: Leotard not leopard. Zeeti hoes dumb. @JennnVeee: @DJZeeti: twitpic a selfie wearing a leotard http://t.co/8fQP7fpb ,1,OFFENSIVE
RT @___iv: @CamoQuay: Bro even with uno webo I still get more pussy than you ,1,OFFENSIVE
RT @hippiescrub: egg avi in my mentions with 0 followers pussy bo dont want war .,1,OFFENSIVE
Bobby bitch dropping in five minutes though .... Let that sink in ,1,OFFENSIVE
Fuck these bitches RT @KingHorseDick: Stop women bashing RT @viaNAWF Them women don't exist in this generation.,1,OFFENSIVE
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #BBW | Brazilian BBW Babe Drilled in pussy and ass http://t.co/Z7ksrFpmz9",1,OFFENSIVE
"He hit me with "" if I tell you who I'm fucking you can't say shit bitch, but her head game on point "" #RNS",1,OFFENSIVE
@USER @USER @USER Lindsey will never sink as low as you and the rest of the hateful liberals.,1,OFFENSIVE
 @954Nole: This bitch is looking dumber and dumber by the minute.... >>>>>>> @MattHomeTeam ,1,OFFENSIVE
Hopefully this niggah buys my gamma 11's cause I want them,1,OFFENSIVE
"""@SlimGirl_Probz: i'm hungry but ionn wanna spend my money on food ""Broke hoe problems ",1,OFFENSIVE
@USER Judge Roy Moore will masterbate to this story. #MAGA,1,OFFENSIVE
I hate texting boring bitches,1,OFFENSIVE
if your trying out for Non-contact hockey dont call anyone else a pussy,1,OFFENSIVE
So I'm at the store and a dude walked in wit a MAGA shirt on (smh ) dog I was mean muggin the fuck outta dude so much that he left his broad in the store. ,1,OFFENSIVE
In 2014 I'm resolved to perfect my bitch face.,1,OFFENSIVE
I'm drunk eat a fucking twat,1,OFFENSIVE
@USER Girl bitches aggravate me!,1,OFFENSIVE
RT @LuisEnriquez94: You don't love her if you keep a couple other hoes on the side,1,OFFENSIVE
RT @CurrenSy_Spitta: All that high fashion leather gear u wearin to impress a bitch..I got at her wit a dickie shirt and some Adidas slides ,1,OFFENSIVE
My dick wants some pussy,1,OFFENSIVE
"Girls be tripping with that ""you got hoes"" shit, I do know other girls that are my friends!",1,OFFENSIVE
That shit is for the crows in wal mart parking lots,1,OFFENSIVE
Play pussy and get fucked!,1,OFFENSIVE
#ThatFuckMeMoment when you leave your car windows down and it rains in your car and looks like hurricane katrina ran through that bitch,1,OFFENSIVE
@denytheprophecy shit so Joel went off and swore at the kid and the kid was a fucking snitch nigga pussy and ratted on him and got him -,1,OFFENSIVE
"RT @KejonASavage: ""@_chocgirL: Rich homie and bird man gone be at mansion lan tonight "" some niggas got fuckd up by the bouncers when i w ",1,OFFENSIVE
Yall see Chojis kid? Big ass black bitch,1,OFFENSIVE
"This nigga been all in public with his new young bitch, rubbin it in her face but when she reacts it WW3? She probably ain't even seen Drake",1,OFFENSIVE
Phone drier than yo bitch scalp ,1,OFFENSIVE
@USER @USER @USER gun control! That is all these kids are asking for!,1,OFFENSIVE
RT @summerdawn_1996: @Trestin_Galore_ I know cunt nugget ,1,OFFENSIVE
@JawShoeeAhhh *bitch,1,OFFENSIVE
RT @marleylowkey_: @_100D: All These hoes sooo average of course,1,OFFENSIVE
@USER All this tape proves is that @USER was always out to get a paycheck and to sabotage the one person who actually gave her a chance. Who tape records conversations in the White House??? Only someone looking to sell it later. She's a snake,1,OFFENSIVE
 @dnumberbefore2: Lol maybe I should give in nd date these hoes on dates let me know how that work lol,1,OFFENSIVE
"BRUH lmaoo @NoBeeetch: Them hoes was nasty but I kept eating them ""@roblockk: What the fuck happened to these? http://t.co/G9w10SmQdr"" ",1,OFFENSIVE
"Today I heard my boss say ""motherfucker, bitch"" like it was so funny bc she has an Asian accent",1,OFFENSIVE
@rezlife3 little bitch,1,OFFENSIVE
Omg I will just go to Charlie Bear to twerk team I fucks with them,1,OFFENSIVE
I be like nigga you's a real mark ass bitch for that lol,1,OFFENSIVE
These hoes want love so bad ,1,OFFENSIVE
Kick that bitch right in the pussy.,1,OFFENSIVE
You guys are all faggots.,1,OFFENSIVE
@USER @USER @USER @USER @USER @USER @USER Or a piss up in a brewery !! Hat,1,OFFENSIVE
"RT @BrandonOnDrums: ""She still a bitch"" RT @Mryungone: Lol so what do you tweet if you lose?",1,OFFENSIVE
"""@JoeBudden: stop being scared to choke her during sex u bitch ass niggas. She ll like it."". Says the guy who hits women out of bed. FOH",1,OFFENSIVE
 @GreatScottnyc: Can't a bitch living say I brought her MICHAEL Kors we need more guys like you ,1,OFFENSIVE
Awwwwww they no Kaep ain't rape no bitch!!!!,1,OFFENSIVE
@iiAK lmaoo boy how you think Benny heard it lol i was blasting that bitch,1,OFFENSIVE
Do y'all remember when Twitter took away @karrueches verified check after Chris Brown broke up with her lmao stupid bitch,1,OFFENSIVE
Only hoes cheat,1,OFFENSIVE
"My cat just rolled on me and said ""lets go run a game of 21, bitch"" http://t.co/6kjgd0z1x2",1,OFFENSIVE
loner.. stoner.. tell yo bitch to bite da boner,1,OFFENSIVE
@USER @USER And people take pride in living in a place where survival is a moment to moment struggle a d everything is just shit. They feel tougher and stronger than people in successful pleasant educated clean areas not plagued by violence and death. I've been that guy.,1,OFFENSIVE
you really care bout dis bitch. my dick all in yo feelings,1,OFFENSIVE
@Huntermoore finger my throbbing pussy,1,OFFENSIVE
Bad lil short fine bitch lil petite sumn,1,OFFENSIVE
@Ricky___m you bitch -.-,1,OFFENSIVE
Only basic bitches workout at planet fitness,1,OFFENSIVE
She told me that she love me I looked at and said bitch stop,1,OFFENSIVE
@Matt_Schiffer @TCOBryce nah its bc I'm a bad bitch,1,OFFENSIVE
 @kirstenkraft: there isn't one song on Blacc Hollywood I dislike. Except the song with nicki minaj because that triffling bitch sucks,1,OFFENSIVE
Yeah hoe,1,OFFENSIVE
 @Kash_Stackz: Yall are so confused these days. http://t.co/l2ipE6UvQh somebody put that hoe in a dress,1,OFFENSIVE
@AcaciaBrinley crusty hoe,1,OFFENSIVE
"ain't my hoe, I just thought it was. ",1,OFFENSIVE
@USER She is a nut case,1,OFFENSIVE
#Hollywood is filled with #Satanists and #Pedo's you have the nerve to Mock #Jesus and #Conservatives. See you lowlifes on the unemployment line!!!!! URL,1,OFFENSIVE
Believe it or not hoes get boring after awhile,1,OFFENSIVE
RT @Teamadeezy: Niggas is hoes 2,1,OFFENSIVE
I keep seeing hoes call other hoes..hoes I be confused,1,OFFENSIVE
@USER The are batshit crazy.,1,OFFENSIVE
RT @Smith_Wessern: Some hoes live jus to hit the clubs every weekend .. ,1,OFFENSIVE
I have one more day of fucking school. God nansemond is fucking retarded,1,OFFENSIVE
RT @cambryh_: I'm he's? Really? He on the phone talking to another bitch while you standing in the middle of a damn field clueless. http:// ,1,OFFENSIVE
#IDontHaveTimeFor Ratchet hoes.,1,OFFENSIVE
@Juice__2 nah you're a nigger,1,OFFENSIVE
@USER @USER @USER People who employ fascist tactics are fascists. That's what ANTIFA does. Do you want me to start posting videos of ANTIFA riots?,1,OFFENSIVE
@CabHotties who ever said this is so dumb. My moms a cop and ill have her track you down for being a lil bitch. Kay bye(:,1,OFFENSIVE
"@AceWuzHere why you talking to me at 5, almost 6am. We ain t friends, pussy.",1,OFFENSIVE
"the microwave at work is broken, so my ghetto ass put a hamburger patty in the toaster to warm it up..",1,OFFENSIVE
"her ""friends"" said I was shallow, conceited and controlling. I grabbed her wrist and said ""never talk to those fat jealous bitches again!""",1,OFFENSIVE
 bitches giving back rubs ?,1,OFFENSIVE
"RT @Zach_Dorsey: Give me three wishesI wish, I wish, I wish, you would bitch",1,OFFENSIVE
If only you bitches REALLY knew,1,OFFENSIVE
@USER @USER @USER ...unless you are good with an accused rapist sitting on the highest bench in the land. I'm sure your female constituents would love to hear you explain that away...,1,OFFENSIVE
@USER @USER You are such a fraud and doing the fight against anti-Semitism an extreme disservice.,1,OFFENSIVE
"RT @_blvcksxul: When u see a bitch that don t like u, look at u http://t.co/vAO8ovq4XM",1,OFFENSIVE
RT @OhArias: I make the pussy cringe http://t.co/LNB2UXXQem,1,OFFENSIVE
With a pussy mullet,1,OFFENSIVE
"Mom: ""heard a song about some guy with bitches, and a long something or other so he could fuck the world for 72 hours or something..."" lolol",1,OFFENSIVE
@USER should be thanking her lucky stars that she has never been sexually assaulted or raped when she was a 15 year old girl. She could hardly deal with a little harassment from Antifa. #NothingLower,1,OFFENSIVE
"""@PoemsPorn: Quote this tweet with your favorite animal.""pussy",1,OFFENSIVE
@USER The UNHINGED REPUBLICAN PARTY I have a question why do you want the wall and not gun control in America when a illegal immigrant does something the UNHINGED REPUBLICAN PARTY talk about the wall but when a school shooting happens the UNHINGED REPUBLICAN PARTY is mute,1,OFFENSIVE
"""Why would you wanna be the Green Ranger? He's evil!"" Duh bitch",1,OFFENSIVE
@USER @USER is so stupid it makes her sooooooo HOT,1,OFFENSIVE
I'm 26 you bitch,1,OFFENSIVE
RT @Liddo_Shorty10: I can't fuck with sentimental bitches.,1,OFFENSIVE
"""For every bad bitch there is a nigga tired of fucking her""",1,OFFENSIVE
@marissarose_10 Your mouthYour pussyYour assMy dickAnd a sandwich after we fuck.What kinda question is that?,1,OFFENSIVE
Be trippin when I call you hoe but bitch you know I talk like Dat! -- @1future voice,1,OFFENSIVE
If i aint hit that bitch then i aint hit that bitch why lie about it thats petty bullshit,1,OFFENSIVE
@JustDoItSlow on sale ass hoes,1,OFFENSIVE
SWAG ! @MYSTIKALGOD666: bitch im serious http://t.co/UFqHqSc7Xv ,1,OFFENSIVE
I swear I heard that bitch creak,1,OFFENSIVE
RT @heyamandakrebs: I bet there are hella rednecks who just got super pissed at that Coke commercial,1,OFFENSIVE
"RT @SteveStfler: White girls, if your black boyfriend doesn't call you 'shawty', then bitch you ain't that special.",1,OFFENSIVE
@AmandaBynes yea that always looks nice.all the monkey faced women a see around Santa Monica. Looks better than natural beauty. #don'tBeDumb,1,OFFENSIVE
"RT @DanielMtz1997: 20 rts I'll go down there and say ""fuck er right in the pussy"" http://t.co/RZFhAbWTSv",1,OFFENSIVE
"@Jobbe03 You need to insert a chill pill up your ass. Twice a day until your bitch assness goes away. If the problem persists, see a doctor.",1,OFFENSIVE
U got niggas an i got bitches ,1,OFFENSIVE
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Why do white liberals imagine white people have some power? White people have been trained for generations not be racially aware. White liberals are the most anti-white racists I know. What power do you imagine white people have that other people do not?,1,OFFENSIVE
"RT @Dipset_Kenn: RT @ToneThaMan55: RT @PAPER_CHAYSIN: I love money fuc a bitch I won't stress myself , and I keep my mouth closed cuz I can ",1,OFFENSIVE
 @JennaHord12: @ambernicolee05 dreamgirl McKee Ooh! Bet you wooonnnttt stick dat hoe,1,OFFENSIVE
"One thing I love about russel Wilson, he ain't a bitch about runnin it",1,OFFENSIVE
"I hate when bitches say ""bro"" and ""bruh""",1,OFFENSIVE
Cam Newton is Such a little girl like grow up and quit actin like a bitch,1,OFFENSIVE
@kieffer_jason nigga what I was talking bout after school. Or when ever your choice bitch,1,OFFENSIVE
" @TheFatAmy: Uh excuse me bitch, you don't need to shout. @LauraSimpson19 @jdjohnson7",1,OFFENSIVE
Forte just trucked dude hoe ass lol,1,OFFENSIVE
Fucc niccas dnt want no smoke,1,OFFENSIVE
@USER .@USER your the perfect example of why Americans despise lying liberals. Disgusting,1,OFFENSIVE
"RT @AJCOLEMANBABY: niggas be pressed for pussy it aint nothin, instead of worryin who that bitch fuckin, why dont u go get u some munnaaaa",1,OFFENSIVE
@schargel read the constitution you love. All spending starts in the House. Love uninformed teabaggers. #morningjoe,1,OFFENSIVE
231 years later the liberals wants to do away with it. URL,1,OFFENSIVE
@LimitlessMudi @YoDeddyUgly Y'all both trash,1,OFFENSIVE
"Niggas is pure suckas.. If you got a problem with ya mans address that shit, discuss it, and squash it... Only bitches hold grudges.",1,OFFENSIVE
@USER @USER @USER @USER @USER A woman in my town honked at an asshole driver who cut her off. He followed her home and beat her with a crowbar.,1,OFFENSIVE
I'll get so much pussy. http://t.co/2plTXgQiqE,1,OFFENSIVE
@USER @USER @USER Snowflakes are liberals,1,OFFENSIVE
Happy bday @wizkhalifa I love you my nigguh #livingLegend,1,OFFENSIVE
LA is the only place where you will see some of the baddest bitches in the world ...At the bus stop,1,OFFENSIVE
"I know Outback when I see Outback, hoe.",1,OFFENSIVE
@kelvinkayyy safe bruv welcum to twitter my niggur,1,OFFENSIVE
Up too early the damn birds are still chirping smh.,1,OFFENSIVE
This bitch is really geeking in my messages ,1,OFFENSIVE
Wut a bitch,1,OFFENSIVE
nobody want a nigga to take them out on an expensive date.... just don't expect pussy cause you took the girl out... like TF,1,OFFENSIVE
@USER And yes. Having less access to guns drops suicide rates and accidental injuried snd desths. This can be proven by looking at every single country that has strict or better gun control. Unkess you want to prove otherwise that these countries are just as bad.,1,OFFENSIVE
@USER I hope it was. Fucken dinosaur thought he Steinbrenner  ,1,OFFENSIVE
the #genesis of my tna watching is so bad I can't even mock-live tweet it,1,OFFENSIVE
Shutup faggot RT @black_taco_: To fumble @Thotcho: Took them a while ,1,OFFENSIVE
@alexisxisabel death to attention hoes,1,OFFENSIVE
@USER @USER Reading these comments..this dear boy was burned alive!!!! And some are still talking about gun control! My gosh people!,1,OFFENSIVE
@Get__Em__Craig lol I will be there in the morning hoe,1,OFFENSIVE
She be on some real shit n stay on some chill shit .. Besides all my niccas the only one I can chill wit!,1,OFFENSIVE
@kieffer_jason u will see it on Saturday and if u don't show up then your a bitch made nigga pussy ass nigga,1,OFFENSIVE
RT @LucyyLuux: and when a nigga don't care if you leave it's cause he gotta another bitch he was tired of creeping w/ anyway !,1,OFFENSIVE
@karazopfi Then send them bitches through express mail overnight delivery,1,OFFENSIVE
"These sons of bitches came into his chruch, threatened to kill him",1,OFFENSIVE
wouldn't be such a bitch if people didn't piss me off 24/7,1,OFFENSIVE
"Pretending that he can make it rain, our ghetto president is in it for himself while govt money whores beg utilties to stay on one more day.",1,OFFENSIVE
"...I'm smarter than he is, I would be fine, he can punch me all he wants and it wouldn't work... And by the way this wealthy New Yorker actually earned his money it wasn't a gift from Daddy"" -Jamie Dimon   $JPM""",1,OFFENSIVE
You can draw a straight line btwn ppl who think: @USER is truthful MSM lies #Kavanaugh is treated unfairly #CodyWilson was set up Zimmerman was right A wall is good Refugees are terrorists #BlackLivesMatter is racist Reverse racism is real Kap is disrespectful #MAGA,1,OFFENSIVE
RT @longbongchris: fuck a closed casket bitch put me with the treeslet me rotthrow some seedswater me and give me leaves,1,OFFENSIVE
"@CallNeeshCakey das new bae , my bitch bad or naw lmao",1,OFFENSIVE
I'm Tryna turn M's to B's in this bitch!,1,OFFENSIVE
Im start askin dese hoe niggas if they got sand in they pussy....,1,OFFENSIVE
@Brandi_Nicolee get that degree first bitch,1,OFFENSIVE
The most beautiful women be havin' the most retarded captions on their pics! Sh*t be extra dumb...,1,OFFENSIVE
RT @MarshallTaylor_: You got niggas and I got bitches.,1,OFFENSIVE
"@TheOnlyReed you a hoe ass savage, this shit brings up memories so cook on my g.",1,OFFENSIVE
Ion know why this bitch insists on telling me where she be going now. Idgaf about chu bitch like damn.,1,OFFENSIVE
Bruhhhh hoes ass laws had to fuck up the fun ,1,OFFENSIVE
 @Leslieeeixta: @Vikyfdez15 fuck up bitch get out mi house ,1,OFFENSIVE
RT @YourFavPosts: When your teacher puts you in a group with a bunch of retards http://t.co/D5DPhKwi2L,1,OFFENSIVE
@USER could fund an entire school incl teachers' salaries and have then teach his own curriculum. Indoctrinating generations of youth however he sees fit...my gas tank on E rn,1,OFFENSIVE
I'm sticking with @tha_fluzzy07's theory that black pussy tastes like strawberry milk.,1,OFFENSIVE
@TurdJerguson @Liquorface Yup! And now we pickin you white bitches bare like a chicken leg,1,OFFENSIVE
@USER @USER is a very lost soul! His father f**ked him up real good!,1,OFFENSIVE
@YoungRecklesss_ nahh bitch yu always playn yu almost got her feelings hurt,1,OFFENSIVE
@USER @USER @USER @USER @USER you are indeed an ewu so I won't trade words with you. Anumanu.,1,OFFENSIVE
@USER @USER Serena was outplayed and acted like a spoiled brat. She is not above the rules,1,OFFENSIVE
"I'm really not a complete bitch, just socially handicapped ",1,OFFENSIVE
U wanna piss a hoe off when u in the club and she in front U Tryna dance for u do what I'm doing right now Tweet,1,OFFENSIVE
RT @_LiftingProbz_: if i had a dollar for every time i fucked ur bitch http://t.co/8ike4m29co,1,OFFENSIVE
@StephyRae7 hii fag. :),1,OFFENSIVE
Aint no pussy better then perk pussy,1,OFFENSIVE
@DanielDavidLee @xoxoShima ya girl is a slimy ass hoe. get her under control and tell her to stop spraying bullshit out her mouth all day,1,OFFENSIVE
Why these thirsty bitches trying to hit me up slide out of my kik lmfaoo ,1,OFFENSIVE
RT @BrwnSkinGirly: Soulja boy bitch so Aggravating all that nagging and shit .. I hope Ion sound like her ,1,OFFENSIVE
I'm the type of person who act like I don't care to certain reactions but truly I'm a little bitch inside,1,OFFENSIVE
That nigguh will never play football again,1,OFFENSIVE
My hoes they do drugzzz,1,OFFENSIVE
This white bitch dressed as the devil at my job. Oh the irony lol,1,OFFENSIVE
I mean I like to get nasty but tooting my ass up in a bitch face ain't in my freaky zone,1,OFFENSIVE
RT @zerohedge: Full retard: NAR blaming slow April sales on winter weather.,1,OFFENSIVE
"@USER @USER @USER @USER @USER FEMA has contacted the Senator and was told.its a TV hit you take them when you can"" He Is a liar. If he had a set... he would put on his big girl panties and tell the truth!""",1,OFFENSIVE
"lol i liked that album RT @az5950: That ""Double Up"" Album was so trash son...smh",1,OFFENSIVE
"Yous a Gold bottle, These hoes pink mascato",1,OFFENSIVE
I got hoes in different area codes,1,OFFENSIVE
RT @Gmel_Genuine: When ya broke ONLY real bitches stick around,1,OFFENSIVE
RT @MandylouGraham: We put a redneck in the White House it's gonna be the camo house. @Moccasin_Creek ,1,OFFENSIVE
Oh so now BC we didn't cover u bitches wanna talk shit??,1,OFFENSIVE
RT @ChaseNCashe: Niggas be mentally dating females they never met before. You on instagram double tap'n that ho too much mane.,1,OFFENSIVE
@USER A whore's book being published! All the looney liberals run out and buy it,1,OFFENSIVE
@USER @USER @USER @USER @USER I agree. Those antifa nutjobs should be arrested before they start trouble again,1,OFFENSIVE
"Scientists have recently discovered that bitches, do in fact, ""Be trippin""",1,OFFENSIVE
Watch yo hoe,1,OFFENSIVE
http://t.co/bPU86qzYFt Lola Foxx Steaming hot Nubile Lola Foxx shoves her dildo deep into her wet pussy http://t.co/br1Mjkk8dz,1,OFFENSIVE
Bout to smoke a 3.5 n dis bitch .. #Pollution,1,OFFENSIVE
"RT @nuteIla: ""wtf ling ling did you at least calculate the circumference when you threw that ass in a circle?"" http://t.co/2aUevEEaWN",1,OFFENSIVE
"RT @yunheaux: ppl from the uk go dumb hard when they curse they be like ""YOU SHITTING CUNT"" I be like dam cunts can't shit",1,OFFENSIVE
@carterboy_leake @italian_montana @tyg235 chill your dad gets more bitches at school than you do griff,1,OFFENSIVE
@USER I SAW IT but mi*rosoft sucks at translations,1,OFFENSIVE
RT @emmaleeenaa: I be catchin bitches while bitches be catchin feelings,1,OFFENSIVE
@giannarromano Fuckin moulinyan ,1,OFFENSIVE
 @Chhicoo: @VSamone stupid bitch! http://t.co/K7MyvFlWFg,1,OFFENSIVE
Tell a bitch GTFO my face fa no reason,1,OFFENSIVE
"Let a nigguh try me , fuck around fuck around fuck around meet his daddy",1,OFFENSIVE
@Gorillaleo fuck your chicken sandwich ho!!!,1,OFFENSIVE
"Now that nicki minaj said ""fuck skinny bitches"" watch all these fat bitches come outta no where it's time to play.",1,OFFENSIVE
RT @weirdstyle: I have 0 hoes lmfao,1,OFFENSIVE
Friday is gunna be my bitch,1,OFFENSIVE
@USER @USER NO REAL AMERICAN WOULD WATCH THIS CRAP,1,OFFENSIVE
RT @TrueDreadhead: Girls wanna hoe around and turn up but gone regret the shit afterwards.,1,OFFENSIVE
"@DJSuggablack some people do shit to get shot at and then be like ""people hate me, I dodge bullets"". Karma is bitch.",1,OFFENSIVE
2k coaches are retarded who would put a 5'10 point guard at the 3 tho.,1,OFFENSIVE
RT @GMB_Ace: Boss Niggas Fuk wit Boss bitches Vice versa..,1,OFFENSIVE
Can this bitch hurry up... #INeedMyEigth,1,OFFENSIVE
Im only cocky to hoes hmmm i wonder why prolyy cuz i dont fuck wit yall,1,OFFENSIVE
RT @jadefiree: trigger finger keep my pussy wet? no thanks,1,OFFENSIVE
"@edwards_cait but you were too busy being a raging bitch and not caring that your ""best friend"" was going through hell So there's my punch ",1,OFFENSIVE
"@USER Paris Terror Attacks brought to you by Eric Holder on behalf of the Obama Administration. Oh but Gun Control"". URL",1,OFFENSIVE
Photo: Mustard on the beat hoe #wdywt http://t.co/DKYqcnRuNO,1,OFFENSIVE
@CaptElliott NFN you bitch to much.,1,OFFENSIVE
